transaction_id,user_id,amount,merchant,mcc,mcc_description,timestamp,city,device_id,authorized,is_fraud
txn_945350,sr_002,288.92,Western Union,6012,Financial Institutions (unusual),2026-02-05 03:38:13.191021,Minsk,dev_sr_002_1,True,1
txn_362139,sr_001,200.0,CoinFlip ATM,6051,Gift Cards / Crypto,2026-02-05 04:47:13.191021,Minsk,dev_sr_001_1,True,1
txn_338968,sr_002,135.27,Lyft,4111,Local Transit,2026-02-05 04:49:13.191021,Phoenix,dev_sr_002_2,True,0
txn_233730,sr_001,56.16,Chevron,5541,Gas Stations,2026-02-05 06:11:13.191021,Tampa,dev_sr_001_2,True,0
txn_539328,sr_001,49.46,IHOP,5812,Eating Places,2026-02-05 06:56:13.191021,Orlando,dev_sr_001_1,True,0
txn_612081,sr_002,134.79,Chevron,5541,Gas Stations,2026-02-05 07:06:13.191021,Phoenix,dev_sr_002_3,True,0
txn_415759,sr_001,31.46,Applebee's,5812,Eating Places,2026-02-05 07:17:13.191021,Tampa,dev_sr_001_2,True,0
txn_290407,sr_003,5.76,IHOP,5812,Eating Places,2026-02-05 08:06:13.191021,Denver,dev_sr_003_1,True,0
txn_275284,sr_003,14.47,Denny's,5812,Eating Places,2026-02-05 08:13:13.191021,Boulder,dev_sr_003_1,True,0
txn_569661,sr_003,51.16,BP,5541,Gas Stations,2026-02-05 10:48:13.191021,Denver,dev_sr_003_1,True,0
txn_823137,sr_003,200.0,Walmart Gift Card,6051,Gift Cards / Crypto,2026-02-05 10:49:13.191021,Lagos,dev_sr_003_3,True,1
txn_306647,sr_001,44.62,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-05 11:29:13.191021,Tampa,dev_sr_001_1,True,0
txn_179184,sr_001,54.96,Best Western,7011,Hotels,2026-02-05 11:40:13.191021,Orlando,dev_sr_001_1,True,0
txn_805282,sr_001,46.65,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-05 11:45:13.191021,Tampa,dev_sr_001_3,True,0
txn_258189,sr_002,77.45,Uber,4111,Local Transit,2026-02-05 12:03:13.191021,Phoenix,dev_sr_002_2,True,0
txn_333049,sr_003,34.4,Senior Clinic,8011,Doctor Offices,2026-02-05 12:26:13.191021,Denver,dev_sr_003_3,True,0
txn_375570,sr_003,41.13,ExxonMobil,5541,Gas Stations,2026-02-05 12:34:13.191021,Denver,dev_sr_003_2,True,0
txn_478120,sr_001,122.05,BP,5541,Gas Stations,2026-02-05 13:04:13.191021,Tampa,dev_sr_001_3,True,0
txn_119570,sr_003,37.41,Kroger,5411,Grocery Stores,2026-02-05 13:07:13.191021,Boulder,dev_sr_003_3,True,0
txn_149500,sr_003,33.5,Cracker Barrel,5812,Eating Places,2026-02-05 13:19:13.191021,Denver,dev_sr_003_2,True,0
txn_838344,sr_003,25.58,Urgent Care,8011,Doctor Offices,2026-02-05 13:24:13.191021,Denver,dev_sr_003_1,True,0
txn_441183,sr_001,33.75,Family Medical,8011,Doctor Offices,2026-02-05 14:35:13.191021,Tampa,dev_sr_001_1,True,0
txn_165142,sr_003,31.05,Safeway,5411,Grocery Stores,2026-02-05 15:42:13.191021,Denver,dev_sr_003_1,True,0
txn_245237,sr_002,111.39,ExxonMobil,5541,Gas Stations,2026-02-05 15:54:13.191021,Phoenix,dev_sr_002_2,True,0
txn_418594,sr_001,50.22,Kroger,5411,Grocery Stores,2026-02-05 17:05:13.191021,Tampa,dev_sr_001_1,True,0
txn_299659,sr_001,21.98,Family Medical,8011,Doctor Offices,2026-02-05 17:06:13.191021,Orlando,dev_sr_001_1,True,0
txn_376359,sr_003,29.09,Chevron,5541,Gas Stations,2026-02-05 17:27:13.191021,Denver,dev_sr_003_2,True,0
txn_345597,sr_003,926.8,Wire Transfer Co,6012,Financial Institutions (unusual),2026-02-05 18:47:13.191021,Minsk,dev_sr_003_1,True,1
txn_612977,sr_001,52.65,City Transit,4111,Local Transit,2026-02-05 18:55:13.191021,Orlando,dev_sr_001_1,True,0
txn_283568,sr_003,51.62,Lyft,4111,Local Transit,2026-02-05 20:26:13.191021,Denver,dev_sr_003_1,True,0
txn_778540,sr_002,102.5,City Transit,4111,Local Transit,2026-02-05 20:39:13.191021,Phoenix,dev_sr_002_3,True,0
txn_958182,sr_002,94.45,Uber,4111,Local Transit,2026-02-05 22:39:13.191021,Phoenix,dev_sr_002_3,True,0
txn_765282,sr_001,65.8,Shell,5541,Gas Stations,2026-02-05 22:40:13.191021,Tampa,dev_sr_001_2,True,0
txn_144033,sr_002,86.93,Walgreens,5912,Drug Stores/Pharmacies,2026-02-06 00:37:13.191021,Phoenix,dev_sr_002_3,True,0
txn_461908,sr_002,121.83,Safeway,5411,Grocery Stores,2026-02-06 07:22:13.191021,Phoenix,dev_sr_002_2,True,0
txn_388851,sr_001,30.15,IHOP,5812,Eating Places,2026-02-06 08:48:13.191021,Orlando,dev_sr_001_2,True,0
txn_212002,sr_002,26.61,BP,5541,Gas Stations,2026-02-06 09:11:13.191021,Phoenix,dev_sr_002_1,True,0
txn_459557,sr_002,10.06,IHOP,5812,Eating Places,2026-02-06 10:18:13.191021,Phoenix,dev_sr_002_2,True,0
txn_380345,sr_003,17.51,Lyft,4111,Local Transit,2026-02-06 10:32:13.191021,Denver,dev_sr_003_3,True,0
txn_729718,sr_003,30.72,IHOP,5812,Eating Places,2026-02-06 11:38:13.191021,Denver,dev_sr_003_2,True,0
txn_378663,sr_001,14.91,Family Medical,8011,Doctor Offices,2026-02-06 12:06:13.191021,Tampa,dev_sr_001_3,True,0
txn_324082,sr_002,114.14,JCPenney,5311,Department Stores,2026-02-06 12:32:13.191021,Phoenix,dev_sr_002_2,True,0
txn_461888,sr_003,41.28,Family Medical,8011,Doctor Offices,2026-02-06 13:21:13.191021,Boulder,dev_sr_003_3,True,0
txn_693047,sr_001,79.04,Kohl's,5311,Department Stores,2026-02-06 13:56:13.191021,Tampa,dev_sr_001_2,True,0
txn_581894,sr_002,25.73,IHOP,5812,Eating Places,2026-02-06 14:16:13.191021,Phoenix,dev_sr_002_3,True,0
txn_603028,sr_002,119.41,Holiday Inn,7011,Hotels,2026-02-06 15:04:13.191021,Phoenix,dev_sr_002_3,True,0
txn_441505,sr_003,15.02,JCPenney,5311,Department Stores,2026-02-06 16:14:13.191021,Denver,dev_sr_003_1,True,0
txn_734534,sr_003,32.8,IHOP,5812,Eating Places,2026-02-06 16:21:13.191021,Denver,dev_sr_003_3,True,0
txn_612643,sr_001,73.19,City Transit,4111,Local Transit,2026-02-06 16:41:13.191021,Tampa,dev_sr_001_1,True,0
txn_304261,sr_001,67.19,Shell,5541,Gas Stations,2026-02-06 17:37:13.191021,Orlando,dev_sr_001_3,True,0
txn_758501,sr_002,100.44,Urgent Care,8011,Doctor Offices,2026-02-06 19:43:13.191021,Phoenix,dev_sr_002_2,True,0
txn_256532,sr_002,137.17,Whole Foods,5411,Grocery Stores,2026-02-06 22:55:13.191021,Phoenix,dev_sr_002_2,True,0
txn_595230,sr_001,52.39,IHOP,5812,Eating Places,2026-02-07 01:09:13.191021,Tampa,dev_sr_001_2,True,0
txn_389635,sr_002,86.81,City Transit,4111,Local Transit,2026-02-07 06:08:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_472200,sr_002,24.19,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-07 06:28:13.191021,Phoenix,dev_sr_002_2,True,0
txn_584125,sr_002,134.76,Publix,5411,Grocery Stores,2026-02-07 07:11:13.191021,Phoenix,dev_sr_002_1,True,0
txn_124223,sr_002,44.58,Senior Clinic,8011,Doctor Offices,2026-02-07 08:08:13.191021,Phoenix,dev_sr_002_3,True,0
txn_707667,sr_002,136.26,Chevron,5541,Gas Stations,2026-02-07 08:33:13.191021,Scottsdale,dev_sr_002_3,True,0
txn_825318,sr_002,85.98,Uber,4111,Local Transit,2026-02-07 09:41:13.191021,Phoenix,dev_sr_002_3,True,0
txn_697586,sr_001,62.0,Denny's,5812,Eating Places,2026-02-07 09:54:13.191021,Tampa,dev_sr_001_1,True,0
txn_373668,sr_001,14.32,Whole Foods,5411,Grocery Stores,2026-02-07 09:54:13.191021,Tampa,dev_sr_001_2,True,0
txn_350161,sr_003,25.67,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-07 10:19:13.191021,Denver,dev_sr_003_1,True,0
txn_461145,sr_003,34.61,Applebee's,5812,Eating Places,2026-02-07 13:41:13.191021,Denver,dev_sr_003_3,True,0
txn_812106,sr_003,27.08,Urgent Care,8011,Doctor Offices,2026-02-07 14:31:13.191021,Denver,dev_sr_003_1,True,0
txn_230703,sr_002,1022.53,MoneyGram,6012,Financial Institutions (unusual),2026-02-07 14:45:13.191021,Minsk,dev_sr_002_2,True,1
txn_596403,sr_003,43.56,Best Western,7011,Hotels,2026-02-07 15:13:13.191021,Denver,dev_sr_003_1,True,0
txn_315780,sr_002,74.4,ExxonMobil,5541,Gas Stations,2026-02-07 15:17:13.191021,Phoenix,dev_sr_002_3,True,0
txn_169078,sr_002,135.95,Macy's,5311,Department Stores,2026-02-07 15:36:13.191021,Phoenix,dev_sr_002_2,True,0
txn_436124,sr_003,13.64,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-07 15:58:13.191021,Denver,dev_sr_003_3,True,0
txn_443598,sr_003,33.26,Lyft,4111,Local Transit,2026-02-07 17:15:13.191021,Denver,dev_sr_003_1,True,0
txn_745558,sr_002,36.71,Applebee's,5812,Eating Places,2026-02-07 18:26:13.191021,Phoenix,dev_sr_002_2,True,0
txn_301350,sr_003,26.86,BP,5541,Gas Stations,2026-02-07 18:32:13.191021,Denver,dev_sr_003_2,True,0
txn_364843,sr_002,117.8,ExxonMobil,5541,Gas Stations,2026-02-07 18:46:13.191021,Phoenix,dev_sr_002_2,True,0
txn_273878,sr_002,45.36,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-07 19:53:13.191021,Phoenix,dev_sr_002_2,True,0
txn_145383,sr_003,17.75,Whole Foods,5411,Grocery Stores,2026-02-07 20:04:13.191021,Denver,dev_sr_003_2,True,0
txn_332665,sr_002,105.26,Kroger,5411,Grocery Stores,2026-02-08 00:13:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_879769,sr_002,96.76,Chevron,5541,Gas Stations,2026-02-08 00:50:13.191021,Phoenix,dev_sr_002_1,True,0
txn_759172,sr_001,25.43,Kroger,5411,Grocery Stores,2026-02-08 09:35:13.191021,Tampa,dev_sr_001_1,True,0
txn_478411,sr_003,25.09,Hampton Inn,7011,Hotels,2026-02-08 10:11:13.191021,Denver,dev_sr_003_2,True,0
txn_685066,sr_003,23.3,Safeway,5411,Grocery Stores,2026-02-08 10:43:13.191021,Denver,dev_sr_003_2,True,0
txn_410529,sr_001,64.71,JCPenney,5311,Department Stores,2026-02-08 10:49:13.191021,Orlando,dev_sr_001_1,True,0
txn_380329,sr_002,83.42,Cracker Barrel,5812,Eating Places,2026-02-08 10:54:13.191021,Scottsdale,dev_sr_002_3,True,0
txn_918017,sr_001,59.26,Hampton Inn,7011,Hotels,2026-02-08 11:03:13.191021,Tampa,dev_sr_001_2,True,0
txn_420704,sr_002,70.18,IHOP,5812,Eating Places,2026-02-08 11:29:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_345722,sr_002,92.5,Kroger,5411,Grocery Stores,2026-02-08 11:34:13.191021,Phoenix,dev_sr_002_1,True,0
txn_154644,sr_002,78.59,Hampton Inn,7011,Hotels,2026-02-08 13:21:13.191021,Phoenix,dev_sr_002_1,True,0
txn_440424,sr_003,56.28,Senior Clinic,8011,Doctor Offices,2026-02-08 13:54:13.191021,Denver,dev_sr_003_2,True,0
txn_769399,sr_001,69.38,Safeway,5411,Grocery Stores,2026-02-08 13:59:13.191021,Tampa,dev_sr_001_1,True,0
txn_921609,sr_003,47.37,Chevron,5541,Gas Stations,2026-02-08 14:28:13.191021,Denver,dev_sr_003_2,True,0
txn_439458,sr_003,35.88,City Transit,4111,Local Transit,2026-02-08 14:42:13.191021,Denver,dev_sr_003_3,True,0
txn_203996,sr_002,38.3,Holiday Inn,7011,Hotels,2026-02-08 14:50:13.191021,Phoenix,dev_sr_002_3,True,0
txn_787237,sr_001,42.44,Chevron,5541,Gas Stations,2026-02-08 16:31:13.191021,Tampa,dev_sr_001_2,True,0
txn_145883,sr_002,124.3,Kroger,5411,Grocery Stores,2026-02-08 16:36:13.191021,Phoenix,dev_sr_002_1,True,0
txn_553485,sr_003,19.61,Kohl's,5311,Department Stores,2026-02-08 18:26:13.191021,Boulder,dev_sr_003_1,True,0
txn_232101,sr_001,59.65,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-08 19:40:13.191021,Tampa,dev_sr_001_3,True,0
txn_840680,sr_001,42.37,Macy's,5311,Department Stores,2026-02-08 19:54:13.191021,Tampa,dev_sr_001_1,True,0
txn_594908,sr_003,1.0,Chevron,5541,Gas Stations,2026-02-08 20:59:13.191021,Denver,dev_sr_003_2,True,0
txn_550908,sr_003,9.42,JCPenney,5311,Department Stores,2026-02-08 21:15:13.191021,Denver,dev_sr_003_3,True,0
txn_905305,sr_003,941.44,Wire Transfer Co,6012,Financial Institutions (unusual),2026-02-08 22:21:13.191021,Lagos,dev_sr_003_2,True,1
txn_746154,sr_002,100.76,Safeway,5411,Grocery Stores,2026-02-08 22:52:13.191021,Phoenix,dev_sr_002_2,True,0
txn_283652,sr_001,216.75,MoneyGram,6012,Financial Institutions (unusual),2026-02-09 04:45:13.191021,Minsk,dev_sr_001_1,True,1
txn_537211,sr_003,4.46,Holiday Inn,7011,Hotels,2026-02-09 05:11:13.191021,Denver,dev_sr_003_1,True,0
txn_838963,sr_001,62.68,Publix,5411,Grocery Stores,2026-02-09 06:21:13.191021,Orlando,dev_sr_001_2,True,0
txn_877462,sr_001,28.06,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-09 07:25:13.191021,Tampa,dev_sr_001_1,True,0
txn_215333,sr_001,40.93,City Transit,4111,Local Transit,2026-02-09 07:43:13.191021,Tampa,dev_sr_001_3,True,0
txn_920347,sr_003,8.9,BP,5541,Gas Stations,2026-02-09 07:48:13.191021,Denver,dev_sr_003_2,True,0
txn_502704,sr_003,32.0,Kohl's,5311,Department Stores,2026-02-09 09:05:13.191021,Denver,dev_sr_003_1,True,0
txn_667875,sr_002,133.58,Kohl's,5311,Department Stores,2026-02-09 09:06:13.191021,Phoenix,dev_sr_002_1,True,0
txn_172631,sr_003,14.19,Kroger,5411,Grocery Stores,2026-02-09 10:20:13.191021,Denver,dev_sr_003_2,True,0
txn_926051,sr_003,24.31,Applebee's,5812,Eating Places,2026-02-09 10:27:13.191021,Denver,dev_sr_003_2,True,0
txn_477819,sr_003,24.18,JCPenney,5311,Department Stores,2026-02-09 10:39:13.191021,Denver,dev_sr_003_2,True,0
txn_783728,sr_002,1000.0,Target eGift,6051,Gift Cards / Crypto,2026-02-09 10:54:13.191021,Minsk,dev_sr_002_1,True,1
txn_571029,sr_003,39.72,Kroger,5411,Grocery Stores,2026-02-09 11:37:13.191021,Denver,dev_sr_003_2,True,0
txn_818102,sr_001,20.45,Best Western,7011,Hotels,2026-02-09 13:29:13.191021,Tampa,dev_sr_001_2,True,0
txn_898678,sr_003,52.15,IHOP,5812,Eating Places,2026-02-09 14:28:13.191021,Denver,dev_sr_003_3,True,0
txn_846610,sr_001,54.05,Urgent Care,8011,Doctor Offices,2026-02-09 17:21:13.191021,Tampa,dev_sr_001_3,True,0
txn_775699,sr_001,13.59,Denny's,5812,Eating Places,2026-02-09 17:45:13.191021,Tampa,dev_sr_001_2,True,0
txn_935461,sr_002,141.98,Denny's,5812,Eating Places,2026-02-09 18:06:13.191021,Phoenix,dev_sr_002_2,True,0
txn_728950,sr_001,28.0,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-09 19:02:13.191021,Orlando,dev_sr_001_3,True,0
txn_804299,sr_002,76.53,Hampton Inn,7011,Hotels,2026-02-09 19:42:13.191021,Phoenix,dev_sr_002_1,True,0
txn_894139,sr_002,103.17,JCPenney,5311,Department Stores,2026-02-09 20:34:13.191021,Phoenix,dev_sr_002_3,True,0
txn_675956,sr_003,29.91,JCPenney,5311,Department Stores,2026-02-09 21:16:13.191021,Denver,dev_sr_003_3,True,0
txn_638277,sr_002,87.29,Applebee's,5812,Eating Places,2026-02-10 06:21:13.191021,Phoenix,dev_sr_002_2,True,0
txn_959398,sr_003,30.43,Lyft,4111,Local Transit,2026-02-10 06:37:13.191021,Denver,dev_sr_003_1,True,0
txn_109089,sr_002,119.43,Publix,5411,Grocery Stores,2026-02-10 06:58:13.191021,Phoenix,dev_sr_002_1,True,0
txn_350786,sr_002,82.04,Best Western,7011,Hotels,2026-02-10 09:19:13.191021,Phoenix,dev_sr_002_2,True,0
txn_104792,sr_002,47.85,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-10 10:35:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_454352,sr_003,37.76,Kroger,5411,Grocery Stores,2026-02-10 10:59:13.191021,Denver,dev_sr_003_3,True,0
txn_457666,sr_002,85.0,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-10 13:46:13.191021,Phoenix,dev_sr_002_2,True,0
txn_176421,sr_003,37.95,Holiday Inn,7011,Hotels,2026-02-10 13:50:13.191021,Denver,dev_sr_003_3,True,0
txn_931023,sr_002,97.18,Walgreens,5912,Drug Stores/Pharmacies,2026-02-10 14:50:13.191021,Phoenix,dev_sr_002_2,True,0
txn_132663,sr_001,30.71,Safeway,5411,Grocery Stores,2026-02-10 15:03:13.191021,Orlando,dev_sr_001_2,True,0
txn_742366,sr_003,45.01,ExxonMobil,5541,Gas Stations,2026-02-10 15:16:13.191021,Denver,dev_sr_003_2,True,0
txn_576663,sr_002,105.16,Whole Foods,5411,Grocery Stores,2026-02-10 15:31:13.191021,Scottsdale,dev_sr_002_3,True,0
txn_575110,sr_001,1879.69,Wire Transfer Co,6012,Financial Institutions (unusual),2026-02-10 20:09:13.191021,New York,dev_sr_001_2,True,1
txn_402982,sr_003,27.55,Walgreens,5912,Drug Stores/Pharmacies,2026-02-10 20:38:13.191021,Denver,dev_sr_003_3,True,0
txn_599250,sr_002,84.38,Walgreens,5912,Drug Stores/Pharmacies,2026-02-10 20:42:13.191021,Phoenix,dev_sr_002_3,True,0
txn_582716,sr_002,78.05,Family Medical,8011,Doctor Offices,2026-02-11 00:21:13.191021,Scottsdale,dev_sr_002_2,True,0
txn_763393,sr_002,160.46,Kroger,5411,Grocery Stores,2026-02-11 01:03:13.191021,Phoenix,dev_sr_002_2,True,0
txn_880422,sr_001,39.82,Shell,5541,Gas Stations,2026-02-11 01:43:13.191021,Orlando,dev_sr_001_1,True,0
txn_630155,sr_002,87.27,Safeway,5411,Grocery Stores,2026-02-11 06:04:13.191021,Phoenix,dev_sr_002_2,True,0
txn_727016,sr_002,53.68,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-11 06:58:13.191021,Phoenix,dev_sr_002_3,True,0
txn_462018,sr_003,15.19,Family Medical,8011,Doctor Offices,2026-02-11 09:06:13.191021,Denver,dev_sr_003_3,True,0
txn_370346,sr_001,35.32,City Transit,4111,Local Transit,2026-02-11 09:21:13.191021,Tampa,dev_sr_001_2,True,0
txn_220607,sr_001,66.83,IHOP,5812,Eating Places,2026-02-11 09:55:13.191021,Tampa,dev_sr_001_2,True,0
txn_678492,sr_002,18.8,Shell,5541,Gas Stations,2026-02-11 09:56:13.191021,Phoenix,dev_sr_002_1,True,0
txn_416768,sr_002,109.84,Whole Foods,5411,Grocery Stores,2026-02-11 10:30:13.191021,Phoenix,dev_sr_002_1,True,0
txn_837781,sr_002,65.62,Macy's,5311,Department Stores,2026-02-11 12:11:13.191021,Phoenix,dev_sr_002_2,True,0
txn_444295,sr_002,68.59,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-11 12:39:13.191021,Scottsdale,dev_sr_002_3,True,0
txn_494388,sr_002,105.28,Denny's,5812,Eating Places,2026-02-11 12:55:13.191021,Phoenix,dev_sr_002_1,True,0
txn_807424,sr_001,68.78,Macy's,5311,Department Stores,2026-02-11 13:23:13.191021,Tampa,dev_sr_001_1,True,0
txn_617326,sr_003,13.99,Uber,4111,Local Transit,2026-02-11 14:49:13.191021,Denver,dev_sr_003_1,True,0
txn_630519,sr_003,7.73,JCPenney,5311,Department Stores,2026-02-11 15:28:13.191021,Denver,dev_sr_003_2,True,0
txn_311968,sr_002,74.4,Urgent Care,8011,Doctor Offices,2026-02-11 16:16:13.191021,Phoenix,dev_sr_002_3,True,0
txn_123942,sr_003,16.16,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-11 16:20:13.191021,Denver,dev_sr_003_3,True,0
txn_918691,sr_001,551.51,CoinFlip ATM,6051,Gift Cards / Crypto,2026-02-11 18:31:13.191021,Minsk,dev_sr_001_3,True,1
txn_614646,sr_002,105.4,JCPenney,5311,Department Stores,2026-02-11 19:11:13.191021,Phoenix,dev_sr_002_3,True,0
txn_930554,sr_003,42.16,JCPenney,5311,Department Stores,2026-02-11 19:26:13.191021,Denver,dev_sr_003_2,True,0
txn_950155,sr_002,92.03,IHOP,5812,Eating Places,2026-02-11 22:11:13.191021,Phoenix,dev_sr_002_2,True,0
txn_279130,sr_003,29.06,Family Medical,8011,Doctor Offices,2026-02-12 02:40:13.191021,Denver,dev_sr_003_2,True,0
txn_189870,sr_002,33.31,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-12 06:24:13.191021,Phoenix,dev_sr_002_1,True,0
txn_884346,sr_001,32.84,Urgent Care,8011,Doctor Offices,2026-02-12 06:33:13.191021,Tampa,dev_sr_001_2,True,0
txn_186651,sr_002,75.46,Senior Clinic,8011,Doctor Offices,2026-02-12 07:07:13.191021,Phoenix,dev_sr_002_2,True,0
txn_935309,sr_002,53.13,Uber,4111,Local Transit,2026-02-12 08:09:13.191021,Phoenix,dev_sr_002_3,True,0
txn_424578,sr_003,32.41,Family Medical,8011,Doctor Offices,2026-02-12 08:35:13.191021,Denver,dev_sr_003_1,True,0
txn_812052,sr_002,71.3,Urgent Care,8011,Doctor Offices,2026-02-12 09:22:13.191021,Phoenix,dev_sr_002_2,True,0
txn_101640,sr_001,55.3,Lyft,4111,Local Transit,2026-02-12 10:39:13.191021,Tampa,dev_sr_001_2,True,0
txn_614290,sr_002,76.55,ExxonMobil,5541,Gas Stations,2026-02-12 11:01:13.191021,Phoenix,dev_sr_002_2,True,0
txn_110724,sr_003,29.5,Hampton Inn,7011,Hotels,2026-02-12 11:26:13.191021,Denver,dev_sr_003_2,True,0
txn_352050,sr_003,40.63,Kroger,5411,Grocery Stores,2026-02-12 12:09:13.191021,Denver,dev_sr_003_3,True,0
txn_413328,sr_001,45.28,Publix,5411,Grocery Stores,2026-02-12 12:12:13.191021,Tampa,dev_sr_001_2,True,0
txn_203225,sr_001,25.19,Hampton Inn,7011,Hotels,2026-02-12 12:48:13.191021,Tampa,dev_sr_001_3,True,0
txn_658375,sr_002,99.14,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-12 13:25:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_158132,sr_003,48.57,Walgreens,5912,Drug Stores/Pharmacies,2026-02-12 13:31:13.191021,Boulder,dev_sr_003_3,True,0
txn_434827,sr_003,24.38,Shell,5541,Gas Stations,2026-02-12 13:34:13.191021,Denver,dev_sr_003_3,True,0
txn_686424,sr_003,28.93,Shell,5541,Gas Stations,2026-02-12 15:03:13.191021,Denver,dev_sr_003_2,True,0
txn_189288,sr_003,35.94,Best Western,7011,Hotels,2026-02-12 15:12:13.191021,Denver,dev_sr_003_3,True,0
txn_864060,sr_003,200.0,CoinFlip ATM,6051,Gift Cards / Crypto,2026-02-12 16:00:13.191021,Unknown City,dev_sr_003_2,True,1
txn_691021,sr_001,77.57,Best Western,7011,Hotels,2026-02-12 16:42:13.191021,Tampa,dev_sr_001_3,True,0
txn_427679,sr_002,96.07,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-12 17:39:13.191021,Phoenix,dev_sr_002_1,True,0
txn_210973,sr_003,36.36,Urgent Care,8011,Doctor Offices,2026-02-12 17:39:13.191021,Denver,dev_sr_003_1,True,0
txn_129959,sr_002,34.85,IHOP,5812,Eating Places,2026-02-12 18:02:13.191021,Phoenix,dev_sr_002_3,True,0
txn_544815,sr_001,46.73,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-12 19:53:13.191021,Tampa,dev_sr_001_1,True,0
txn_774206,sr_003,19.42,BP,5541,Gas Stations,2026-02-12 20:32:13.191021,Denver,dev_sr_003_1,True,0
txn_786141,sr_001,41.95,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-12 21:52:13.191021,Tampa,dev_sr_001_1,True,0
txn_762951,sr_002,63.1,Publix,5411,Grocery Stores,2026-02-12 23:29:13.191021,Phoenix,dev_sr_002_2,True,0
txn_410152,sr_003,31.34,CVS Pharmacy,5912,Drug Stores/Pharmacies,2026-02-13 01:07:13.191021,Denver,dev_sr_003_1,True,0
txn_190277,sr_001,44.41,Whole Foods,5411,Grocery Stores,2026-02-13 01:46:13.191021,Tampa,dev_sr_001_1,True,0
txn_171603,sr_003,37.24,Macy's,5311,Department Stores,2026-02-13 08:30:13.191021,Denver,dev_sr_003_2,True,0
txn_987204,sr_003,25.48,Best Western,7011,Hotels,2026-02-13 09:03:13.191021,Boulder,dev_sr_003_1,True,0
txn_672130,sr_002,112.75,Chevron,5541,Gas Stations,2026-02-13 09:13:13.191021,Phoenix,dev_sr_002_2,True,0
txn_794447,sr_002,92.13,Best Western,7011,Hotels,2026-02-13 09:20:13.191021,Phoenix,dev_sr_002_2,True,0
txn_540226,sr_003,26.32,Publix,5411,Grocery Stores,2026-02-13 09:29:13.191021,Denver,dev_sr_003_2,True,0
txn_103257,sr_002,43.43,Best Western,7011,Hotels,2026-02-13 10:06:13.191021,Phoenix,dev_sr_002_1,True,0
txn_769983,sr_002,118.8,Kohl's,5311,Department Stores,2026-02-13 10:59:13.191021,Scottsdale,dev_sr_002_1,True,0
txn_383060,sr_003,38.14,IHOP,5812,Eating Places,2026-02-13 12:59:13.191021,Denver,dev_sr_003_3,True,0
txn_813763,sr_001,32.07,Walgreens,5912,Drug Stores/Pharmacies,2026-02-13 13:24:13.191021,Tampa,dev_sr_001_3,True,0
txn_909142,sr_001,18.6,Rite Aid,5912,Drug Stores/Pharmacies,2026-02-13 13:40:13.191021,Tampa,dev_sr_001_3,True,0
txn_697856,sr_003,1.0,Best Western,7011,Hotels,2026-02-13 14:11:13.191021,Denver,dev_sr_003_2,True,0
txn_490185,sr_003,50.62,JCPenney,5311,Department Stores,2026-02-13 14:29:13.191021,Denver,dev_sr_003_2,True,0
txn_592198,sr_001,15.73,Family Medical,8011,Doctor Offices,2026-02-13 14:30:13.191021,Tampa,dev_sr_001_2,True,0
txn_628689,sr_001,8.9,Walgreens,5912,Drug Stores/Pharmacies,2026-02-13 15:08:13.191021,Orlando,dev_sr_001_2,True,0
txn_344903,sr_001,72.28,Kohl's,5311,Department Stores,2026-02-13 15:38:13.191021,Tampa,dev_sr_001_2,True,0
txn_261943,sr_003,34.25,Holiday Inn,7011,Hotels,2026-02-13 15:47:13.191021,Boulder,dev_sr_003_3,True,0
txn_932143,sr_001,57.9,Family Medical,8011,Doctor Offices,2026-02-13 16:32:13.191021,Tampa,dev_sr_001_1,True,0
txn_306012,sr_001,65.13,Macy's,5311,Department Stores,2026-02-13 16:49:13.191021,Tampa,dev_sr_001_3,True,0
txn_494552,sr_002,84.21,Safeway,5411,Grocery Stores,2026-02-13 16:54:13.191021,Phoenix,dev_sr_002_3,True,0
